order_id,customer_id,product_id,order_date,quantity,payment_mode,product_name,category,price,cost_price,customer_name,gender,age,city,state,Sales,Profit
O06140,C022,P090,2025-06-19,5,Cash,Furniture Item 90,Furniture,55032,47436,ACustomer22,Male,31,Bengaluru,Karnataka,275160,37980
O06141,C040,P154,2026-02-12,1,Credit Card,Fashion Item 154,Fashion,46386,31245,SCustomer40,Female,36,Hyderabad,Telangana,46386,15141
O06142,C368,P052,2026-05-29,2,Debit Card,Home Appliance Item 52,Home Appliance,54859,42945,SCustomer368,Female,60,Hyderabad,Telangana,109718,23828
O06143,C485,P090,2026-04-28,1,Credit Card,Furniture Item 90,Furniture,55032,47436,SCustomer485,Female,32,Hyderabad,Telangana,55032,7596
O06144,C043,P157,2026-01-24,5,Credit Card,Electronics Item 157,Electronics,49050,36784,ACustomer43,Male,47,Kochi,Kerala,245250,61330
O06145,C311,P064,2025-02-15,3,Net Banking,Electronics Item 64,Electronics,31448,21707,SCustomer311,Female,51,Hyderabad,Telangana,94344,29223
O06146,C383,P162,2025-12-10,3,UPI,Home Appliance Item 162,Home Appliance,25628,20585,ACustomer383,Male,33,Kochi,Kerala,76884,15129
O06147,C018,P073,2025-07-02,2,Debit Card,Furniture Item 73,Furniture,10911,7615,SCustomer18,Female,21,Chennai,Tamil Nadu,21822,6592
O06148,C247,P077,2025-02-11,5,Net Banking,Fashion Item 77,Fashion,5906,4559,SCustomer247,Female,46,Hyderabad,Telangana,29530,6735
O06149,C319,P107,2026-06-10,3,Cash,Sports Item 107,Sports,50529,43614,ACustomer319,Male,32,Kochi,Kerala,151587,20745
O06150,C113,P095,2026-04-22,3,Credit Card,Electronics Item 95,Electronics,4099,3083,ACustomer113,Male,37,Bengaluru,Karnataka,12297,3048
O06151,C440,P114,2025-06-19,2,UPI,Sports Item 114,Sports,36686,28813,ACustomer440,Male,28,Hyderabad,Telangana,73372,15746
O06152,C358,P102,2026-03-14,5,Credit Card,Electronics Item 102,Electronics,62810,47762,SCustomer358,Female,43,Kochi,Kerala,314050,75240
O06153,C365,P042,2026-01-02,5,Cash,Furniture Item 42,Furniture,34725,27859,ACustomer365,Male,22,Hyderabad,Telangana,173625,34330
O06154,C053,P194,2026-02-04,1,Credit Card,Electronics Item 194,Electronics,45472,33290,SCustomer53,Female,30,Chennai,Tamil Nadu,45472,12182
O06155,C059,P010,2025-01-10,5,Debit Card,Home Appliance Item 10,Home Appliance,749,554,ACustomer59,Male,24,Mumbai,Maharashtra,3745,975
O06156,C011,P181,2025-09-10,3,Net Banking,Electronics Item 181,Electronics,35750,26728,SCustomer11,Female,42,Kochi,Kerala,107250,27066
O06157,C187,P032,2025-07-14,2,Credit Card,Home Appliance Item 32,Home Appliance,53885,46156,ACustomer187,Male,25,Kochi,Kerala,107770,15458
O06158,C028,P075,2025-02-28,3,Debit Card,Fashion Item 75,Fashion,55059,38986,ACustomer28,Male,60,Kochi,Kerala,165177,48219
O06159,C046,P029,2025-04-27,3,Net Banking,Furniture Item 29,Furniture,13706,11330,ACustomer46,Male,26,Hyderabad,Telangana,41118,7128
O06160,C151,P091,2026-02-01,3,Cash,Electronics Item 91,Electronics,56070,41903,ACustomer151,Male,56,Chennai,Tamil Nadu,168210,42501
O06161,C110,P088,2025-01-26,2,Cash,Furniture Item 88,Furniture,7451,5764,ACustomer110,Male,22,Chennai,Tamil Nadu,14902,3374
O06162,C199,P028,2026-03-03,4,Net Banking,Sports Item 28,Sports,29717,22263,ACustomer199,Male,32,Kochi,Kerala,118868,29816
O06163,C440,P167,2025-03-28,5,Cash,Books Item 167,Books,34258,24540,ACustomer440,Male,28,Hyderabad,Telangana,171290,48590
O06164,C230,P114,2025-05-30,1,Net Banking,Sports Item 114,Sports,36686,28813,ACustomer230,Male,53,Hyderabad,Telangana,36686,7873
O06165,C175,P122,2025-12-11,1,UPI,Sports Item 122,Sports,58505,46806,SCustomer175,Female,58,Mumbai,Maharashtra,58505,11699
O06166,C296,P160,2026-01-26,5,Credit Card,Home Appliance Item 160,Home Appliance,52097,43377,ACustomer296,Male,43,Kochi,Kerala,260485,43600
O06167,C096,P123,2025-05-19,1,UPI,Fashion Item 123,Fashion,2213,1554,SCustomer96,Female,23,Bengaluru,Karnataka,2213,659
O06168,C127,P017,2025-07-15,4,Cash,Sports Item 17,Sports,1169,1013,SCustomer127,Female,44,Chennai,Tamil Nadu,4676,624
O06169,C304,P112,2025-06-14,4,UPI,Home Appliance Item 112,Home Appliance,14165,10421,ACustomer304,Male,28,Bengaluru,Karnataka,56660,14976
O06170,C057,P157,2025-06-04,1,Cash,Electronics Item 157,Electronics,49050,36784,SCustomer57,Female,48,Bengaluru,Karnataka,49050,12266
O06171,C373,P066,2026-03-22,2,Debit Card,Fashion Item 66,Fashion,40514,29074,ACustomer373,Male,50,Bengaluru,Karnataka,81028,22880
O06172,C144,P001,2025-10-03,1,Cash,Home Appliance Item 1,Home Appliance,64613,43650,ACustomer144,Male,22,Hyderabad,Telangana,64613,20963
O06173,C023,P178,2026-05-12,4,Debit Card,Furniture Item 178,Furniture,10135,7469,ACustomer23,Male,38,Hyderabad,Telangana,40540,10664
O06174,C086,P037,2025-01-18,1,Net Banking,Sports Item 37,Sports,29929,21741,ACustomer86,Male,27,Hyderabad,Telangana,29929,8188
O06175,C480,P174,2025-03-30,4,Debit Card,Home Appliance Item 174,Home Appliance,72954,49847,ACustomer480,Male,35,Kochi,Kerala,291816,92428
O06176,C371,P057,2026-01-09,4,Cash,Home Appliance Item 57,Home Appliance,42291,35081,SCustomer371,Female,24,Chennai,Tamil Nadu,169164,28840
O06177,C308,P191,2026-06-17,4,Credit Card,Electronics Item 191,Electronics,54647,44049,SCustomer308,Female,47,Kochi,Kerala,218588,42392
O06178,C441,P007,2025-11-07,4,Cash,Sports Item 7,Sports,8586,5966,ACustomer441,Male,47,Mumbai,Maharashtra,34344,10480
O06179,C414,P022,2025-09-03,2,Debit Card,Electronics Item 22,Electronics,49087,41653,ACustomer414,Male,30,Hyderabad,Telangana,98174,14868
O06180,C311,P072,2025-08-05,5,Debit Card,Electronics Item 72,Electronics,57803,49703,SCustomer311,Female,51,Hyderabad,Telangana,289015,40500
O06181,C012,P018,2025-05-01,4,Net Banking,Furniture Item 18,Furniture,34017,28748,ACustomer12,Male,48,Mumbai,Maharashtra,136068,21076
O06182,C229,P039,2025-03-01,4,UPI,Sports Item 39,Sports,42823,29643,SCustomer229,Female,52,Mumbai,Maharashtra,171292,52720
O06183,C054,P090,2026-06-15,1,Cash,Furniture Item 90,Furniture,55032,47436,SCustomer54,Female,57,Bengaluru,Karnataka,55032,7596
O06184,C402,P157,2026-03-12,1,Credit Card,Electronics Item 157,Electronics,49050,36784,SCustomer402,Female,37,Chennai,Tamil Nadu,49050,12266
O06185,C491,P182,2025-05-13,3,Cash,Home Appliance Item 182,Home Appliance,51560,41909,SCustomer491,Female,21,Chennai,Tamil Nadu,154680,28953
O06186,C319,P066,2025-03-02,5,Debit Card,Fashion Item 66,Fashion,40514,29074,ACustomer319,Male,32,Kochi,Kerala,202570,57200
O06187,C438,P008,2026-03-30,3,Debit Card,Electronics Item 8,Electronics,39687,31022,ACustomer438,Male,51,Mumbai,Maharashtra,119061,25995
O06188,C059,P192,2025-11-26,2,UPI,Books Item 192,Books,1814,1234,ACustomer59,Male,24,Mumbai,Maharashtra,3628,1160
O06189,C423,P012,2025-06-19,5,Cash,Sports Item 12,Sports,71290,49914,ACustomer423,Male,55,Kochi,Kerala,356450,106880
O06190,C050,P008,2025-03-28,4,Credit Card,Electronics Item 8,Electronics,39687,31022,SCustomer50,Female,27,Hyderabad,Telangana,158748,34660
O06191,C109,P073,2025-11-15,2,UPI,Furniture Item 73,Furniture,10911,7615,ACustomer109,Male,42,Chennai,Tamil Nadu,21822,6592
O06192,C369,P107,2025-10-24,5,Credit Card,Sports Item 107,Sports,50529,43614,ACustomer369,Male,47,Bengaluru,Karnataka,252645,34575
O06193,C198,P130,2026-05-04,1,UPI,Fashion Item 130,Fashion,25757,18615,ACustomer198,Male,30,Mumbai,Maharashtra,25757,7142
O06194,C194,P119,2025-12-19,1,Credit Card,Books Item 119,Books,58316,47107,SCustomer194,Female,52,Hyderabad,Telangana,58316,11209
O06195,C126,P010,2026-05-05,3,Credit Card,Home Appliance Item 10,Home Appliance,749,554,SCustomer126,Female,56,Bengaluru,Karnataka,2247,585
O06196,C205,P130,2025-03-27,3,Net Banking,Fashion Item 130,Fashion,25757,18615,ACustomer205,Male,51,Mumbai,Maharashtra,77271,21426
O06197,C277,P195,2026-05-04,3,Debit Card,Electronics Item 195,Electronics,69848,48200,SCustomer277,Female,47,Chennai,Tamil Nadu,209544,64944
O06198,C013,P199,2026-06-01,3,Debit Card,Home Appliance Item 199,Home Appliance,34214,27120,ACustomer13,Male,54,Bengaluru,Karnataka,102642,21282
O06199,C111,P025,2026-05-11,2,Net Banking,Home Appliance Item 25,Home Appliance,14790,10193,ACustomer111,Male,45,Hyderabad,Telangana,29580,9194
O06200,C064,P110,2026-01-21,4,Debit Card,Sports Item 110,Sports,59852,42331,ACustomer64,Male,27,Chennai,Tamil Nadu,239408,70084
O06201,C499,P015,2025-07-24,1,Net Banking,Furniture Item 15,Furniture,65728,49862,SCustomer499,Female,43,Bengaluru,Karnataka,65728,15866
O06202,C478,P125,2026-01-10,5,UPI,Books Item 125,Books,9143,7196,SCustomer478,Female,30,Chennai,Tamil Nadu,45715,9735
O06203,C080,P042,2025-06-06,1,Cash,Furniture Item 42,Furniture,34725,27859,ACustomer80,Male,34,Bengaluru,Karnataka,34725,6866
O06204,C320,P176,2025-05-09,3,Net Banking,Furniture Item 176,Furniture,54128,43594,SCustomer320,Female,30,Mumbai,Maharashtra,162384,31602
O06205,C100,P133,2025-08-13,5,Net Banking,Sports Item 133,Sports,33768,23473,ACustomer100,Male,44,Kochi,Kerala,168840,51475
O06206,C489,P116,2026-05-14,4,Debit Card,Sports Item 116,Sports,65035,47042,SCustomer489,Female,24,Chennai,Tamil Nadu,260140,71972
O06207,C409,P174,2026-03-05,2,Cash,Home Appliance Item 174,Home Appliance,72954,49847,ACustomer409,Male,30,Mumbai,Maharashtra,145908,46214
O06208,C431,P028,2025-10-23,3,Credit Card,Sports Item 28,Sports,29717,22263,ACustomer431,Male,45,Mumbai,Maharashtra,89151,22362
O06209,C283,P030,2025-11-08,4,Net Banking,Sports Item 30,Sports,18788,14104,SCustomer283,Female,57,Kochi,Kerala,75152,18736
O06210,C372,P046,2025-06-10,2,Cash,Furniture Item 46,Furniture,69654,47246,SCustomer372,Female,58,Kochi,Kerala,139308,44816
O06211,C228,P167,2025-05-17,4,Cash,Books Item 167,Books,34258,24540,SCustomer228,Female,29,Mumbai,Maharashtra,137032,38872
O06212,C076,P029,2026-01-28,2,UPI,Furniture Item 29,Furniture,13706,11330,SCustomer76,Female,52,Hyderabad,Telangana,27412,4752
O06213,C139,P109,2026-02-01,5,UPI,Fashion Item 109,Fashion,7021,4962,SCustomer139,Female,53,Chennai,Tamil Nadu,35105,10295
O06214,C309,P149,2026-05-05,1,UPI,Electronics Item 149,Electronics,34401,29434,SCustomer309,Female,46,Bengaluru,Karnataka,34401,4967
O06215,C446,P044,2025-05-22,1,Debit Card,Electronics Item 44,Electronics,41496,27774,ACustomer446,Male,51,Kochi,Kerala,41496,13722
O06216,C015,P164,2025-03-16,4,UPI,Furniture Item 164,Furniture,24902,17513,SCustomer15,Female,52,Mumbai,Maharashtra,99608,29556
O06217,C332,P098,2025-01-04,2,Debit Card,Sports Item 98,Sports,53649,43758,SCustomer332,Female,35,Mumbai,Maharashtra,107298,19782
O06218,C391,P160,2026-05-20,3,UPI,Home Appliance Item 160,Home Appliance,52097,43377,ACustomer391,Male,23,Chennai,Tamil Nadu,156291,26160
O06219,C296,P193,2026-03-27,3,Credit Card,Home Appliance Item 193,Home Appliance,7928,6529,ACustomer296,Male,43,Kochi,Kerala,23784,4197
O06220,C437,P101,2025-02-25,2,Debit Card,Electronics Item 101,Electronics,38194,28293,ACustomer437,Male,28,Hyderabad,Telangana,76388,19802
O06221,C385,P107,2026-03-03,2,Cash,Sports Item 107,Sports,50529,43614,SCustomer385,Female,28,Mumbai,Maharashtra,101058,13830
O06222,C451,P005,2025-05-04,3,Credit Card,Fashion Item 5,Fashion,30939,22622,ACustomer451,Male,32,Hyderabad,Telangana,92817,24951
O06223,C185,P192,2025-10-21,1,Cash,Books Item 192,Books,1814,1234,SCustomer185,Female,55,Chennai,Tamil Nadu,1814,580
O06224,C469,P173,2025-04-24,5,Credit Card,Fashion Item 173,Fashion,3947,2674,ACustomer469,Male,25,Bengaluru,Karnataka,19735,6365
O06225,C042,P071,2025-07-14,5,Net Banking,Books Item 71,Books,19165,13468,ACustomer42,Male,51,Mumbai,Maharashtra,95825,28485
O06226,C046,P085,2025-03-26,2,Net Banking,Furniture Item 85,Furniture,14235,10390,ACustomer46,Male,26,Hyderabad,Telangana,28470,7690
O06227,C332,P008,2025-08-13,4,Cash,Electronics Item 8,Electronics,39687,31022,SCustomer332,Female,35,Mumbai,Maharashtra,158748,34660
O06228,C069,P020,2025-10-10,1,UPI,Electronics Item 20,Electronics,50347,35949,ACustomer69,Male,22,Bengaluru,Karnataka,50347,14398
O06229,C041,P187,2026-02-23,2,Cash,Fashion Item 187,Fashion,27649,18759,SCustomer41,Female,57,Hyderabad,Telangana,55298,17780
O06230,C493,P087,2025-08-16,3,Net Banking,Books Item 87,Books,29381,20682,SCustomer493,Female,55,Kochi,Kerala,88143,26097
O06231,C192,P133,2025-10-10,1,Debit Card,Sports Item 133,Sports,33768,23473,ACustomer192,Male,44,Kochi,Kerala,33768,10295
O06232,C110,P075,2025-09-30,5,Cash,Fashion Item 75,Fashion,55059,38986,ACustomer110,Male,22,Chennai,Tamil Nadu,275295,80365
O06233,C258,P178,2025-11-07,2,UPI,Furniture Item 178,Furniture,10135,7469,SCustomer258,Female,52,Bengaluru,Karnataka,20270,5332
O06234,C229,P144,2025-09-28,3,Cash,Furniture Item 144,Furniture,17914,14381,SCustomer229,Female,52,Mumbai,Maharashtra,53742,10599
O06235,C230,P074,2026-06-03,5,Credit Card,Books Item 74,Books,4365,3245,ACustomer230,Male,53,Hyderabad,Telangana,21825,5600
O06236,C220,P141,2026-01-08,2,UPI,Home Appliance Item 141,Home Appliance,34834,23296,ACustomer220,Male,43,Chennai,Tamil Nadu,69668,23076
O06237,C295,P117,2025-12-29,5,UPI,Books Item 117,Books,45770,33651,SCustomer295,Female,59,Mumbai,Maharashtra,228850,60595
O06238,C195,P120,2025-02-01,5,Cash,Books Item 120,Books,48356,37742,SCustomer195,Female,26,Hyderabad,Telangana,241780,53070
O06239,C324,P104,2025-10-29,2,Credit Card,Electronics Item 104,Electronics,4238,3409,ACustomer324,Male,23,Bengaluru,Karnataka,8476,1658
O06240,C107,P129,2025-04-02,2,Credit Card,Furniture Item 129,Furniture,42018,34624,ACustomer107,Male,33,Kochi,Kerala,84036,14788
O06241,C397,P142,2025-01-11,3,Debit Card,Home Appliance Item 142,Home Appliance,44772,30387,ACustomer397,Male,41,Mumbai,Maharashtra,134316,43155
O06242,C304,P148,2025-07-17,3,Net Banking,Fashion Item 148,Fashion,8210,6861,ACustomer304,Male,28,Bengaluru,Karnataka,24630,4047
O06243,C314,P193,2025-07-19,3,UPI,Home Appliance Item 193,Home Appliance,7928,6529,SCustomer314,Female,57,Hyderabad,Telangana,23784,4197
O06244,C194,P061,2025-04-01,4,Debit Card,Fashion Item 61,Fashion,26210,19061,SCustomer194,Female,52,Hyderabad,Telangana,104840,28596
O06245,C386,P073,2025-02-15,3,Cash,Furniture Item 73,Furniture,10911,7615,ACustomer386,Male,32,Bengaluru,Karnataka,32733,9888
O06246,C191,P114,2025-01-13,3,Net Banking,Sports Item 114,Sports,36686,28813,SCustomer191,Female,25,Mumbai,Maharashtra,110058,23619
O06247,C231,P188,2025-11-03,1,Cash,Electronics Item 188,Electronics,28767,21144,SCustomer231,Female,47,Bengaluru,Karnataka,28767,7623
O06248,C496,P199,2025-04-07,3,Debit Card,Home Appliance Item 199,Home Appliance,34214,27120,SCustomer496,Female,46,Kochi,Kerala,102642,21282
O06249,C397,P175,2025-11-20,5,UPI,Furniture Item 175,Furniture,8922,5991,ACustomer397,Male,41,Mumbai,Maharashtra,44610,14655
O06250,C415,P060,2025-08-12,5,Net Banking,Electronics Item 60,Electronics,42496,34911,SCustomer415,Female,58,Bengaluru,Karnataka,212480,37925
O06251,C279,P035,2025-10-28,2,Credit Card,Books Item 35,Books,56133,45192,SCustomer279,Female,32,Chennai,Tamil Nadu,112266,21882
O06252,C050,P024,2026-03-04,1,Net Banking,Home Appliance Item 24,Home Appliance,21047,15561,SCustomer50,Female,27,Hyderabad,Telangana,21047,5486
O06253,C450,P134,2025-02-17,2,Net Banking,Sports Item 134,Sports,67125,47000,SCustomer450,Female,26,Mumbai,Maharashtra,134250,40250
O06254,C100,P165,2025-12-23,3,Debit Card,Electronics Item 165,Electronics,34925,23707,ACustomer100,Male,44,Kochi,Kerala,104775,33654
O06255,C318,P040,2025-04-28,2,Credit Card,Sports Item 40,Sports,59534,42816,ACustomer318,Male,48,Kochi,Kerala,119068,33436
O06256,C231,P159,2026-03-23,1,Debit Card,Electronics Item 159,Electronics,24997,19261,SCustomer231,Female,47,Bengaluru,Karnataka,24997,5736
O06257,C353,P088,2025-08-08,2,UPI,Furniture Item 88,Furniture,7451,5764,ACustomer353,Male,25,Mumbai,Maharashtra,14902,3374
O06258,C382,P184,2025-12-12,4,Cash,Electronics Item 184,Electronics,47880,39477,ACustomer382,Male,52,Kochi,Kerala,191520,33612
O06259,C266,P105,2025-12-22,3,Cash,Fashion Item 105,Fashion,22080,15092,SCustomer266,Female,37,Hyderabad,Telangana,66240,20964
O06260,C251,P078,2026-05-03,4,Credit Card,Books Item 78,Books,59889,41644,ACustomer251,Male,49,Bengaluru,Karnataka,239556,72980
O06261,C310,P097,2025-01-28,4,UPI,Furniture Item 97,Furniture,26870,20481,SCustomer310,Female,22,Bengaluru,Karnataka,107480,25556
O06262,C418,P079,2025-08-22,1,Debit Card,Fashion Item 79,Fashion,64533,47675,ACustomer418,Male,39,Hyderabad,Telangana,64533,16858
O06263,C086,P144,2025-10-24,5,Net Banking,Furniture Item 144,Furniture,17914,14381,ACustomer86,Male,27,Hyderabad,Telangana,89570,17665
O06264,C094,P163,2025-09-23,5,Net Banking,Home Appliance Item 163,Home Appliance,50747,42144,SCustomer94,Female,58,Chennai,Tamil Nadu,253735,43015
O06265,C294,P013,2026-02-09,1,UPI,Fashion Item 13,Fashion,13036,10795,ACustomer294,Male,58,Kochi,Kerala,13036,2241
O06266,C287,P150,2025-12-22,2,Debit Card,Sports Item 150,Sports,13799,11541,SCustomer287,Female,23,Kochi,Kerala,27598,4516
O06267,C347,P018,2026-05-20,2,Net Banking,Furniture Item 18,Furniture,34017,28748,SCustomer347,Female,24,Hyderabad,Telangana,68034,10538
O06268,C143,P156,2025-09-20,3,UPI,Books Item 156,Books,4858,3837,ACustomer143,Male,49,Bengaluru,Karnataka,14574,3063
O06269,C202,P128,2025-06-15,1,Net Banking,Home Appliance Item 128,Home Appliance,11158,8369,ACustomer202,Male,32,Bengaluru,Karnataka,11158,2789
O06270,C086,P163,2025-02-24,4,Net Banking,Home Appliance Item 163,Home Appliance,50747,42144,ACustomer86,Male,27,Hyderabad,Telangana,202988,34412
O06271,C280,P102,2025-04-23,1,Net Banking,Electronics Item 102,Electronics,62810,47762,SCustomer280,Female,37,Chennai,Tamil Nadu,62810,15048
O06272,C223,P045,2025-01-29,1,Debit Card,Furniture Item 45,Furniture,46833,38645,ACustomer223,Male,50,Mumbai,Maharashtra,46833,8188
O06273,C337,P122,2025-08-01,5,Debit Card,Sports Item 122,Sports,58505,46806,SCustomer337,Female,39,Mumbai,Maharashtra,292525,58495
O06274,C294,P113,2025-03-11,5,Cash,Fashion Item 113,Fashion,23282,17743,ACustomer294,Male,58,Kochi,Kerala,116410,27695
O06275,C065,P005,2025-10-20,1,Debit Card,Fashion Item 5,Fashion,30939,22622,SCustomer65,Female,53,Mumbai,Maharashtra,30939,8317
O06276,C187,P154,2025-06-30,3,Net Banking,Fashion Item 154,Fashion,46386,31245,ACustomer187,Male,25,Kochi,Kerala,139158,45423
O06277,C249,P005,2026-01-21,5,Net Banking,Fashion Item 5,Fashion,30939,22622,ACustomer249,Male,47,Bengaluru,Karnataka,154695,41585
O06278,C456,P079,2025-05-13,2,Net Banking,Fashion Item 79,Fashion,64533,47675,ACustomer456,Male,52,Kochi,Kerala,129066,33716
O06279,C206,P161,2025-08-06,5,Net Banking,Home Appliance Item 161,Home Appliance,63344,48126,SCustomer206,Female,45,Mumbai,Maharashtra,316720,76090
O06280,C408,P197,2026-03-30,2,Debit Card,Sports Item 197,Sports,23428,19065,SCustomer408,Female,21,Hyderabad,Telangana,46856,8726
O06281,C106,P174,2026-03-08,2,Cash,Home Appliance Item 174,Home Appliance,72954,49847,SCustomer106,Female,54,Kochi,Kerala,145908,46214
O06282,C055,P060,2025-04-11,4,UPI,Electronics Item 60,Electronics,42496,34911,ACustomer55,Male,52,Kochi,Kerala,169984,30340
O06283,C457,P062,2026-04-05,1,Credit Card,Electronics Item 62,Electronics,57276,45789,SCustomer457,Female,49,Bengaluru,Karnataka,57276,11487
O06284,C220,P019,2026-02-06,3,Net Banking,Furniture Item 19,Furniture,56093,44571,ACustomer220,Male,43,Chennai,Tamil Nadu,168279,34566
O06285,C433,P047,2026-06-25,1,Debit Card,Sports Item 47,Sports,25617,20357,SCustomer433,Female,30,Kochi,Kerala,25617,5260
O06286,C432,P078,2026-06-05,3,Credit Card,Books Item 78,Books,59889,41644,ACustomer432,Male,27,Kochi,Kerala,179667,54735
O06287,C488,P198,2026-03-24,2,Cash,Home Appliance Item 198,Home Appliance,54630,40861,ACustomer488,Male,29,Kochi,Kerala,109260,27538
O06288,C178,P175,2026-05-01,3,Debit Card,Furniture Item 175,Furniture,8922,5991,SCustomer178,Female,43,Mumbai,Maharashtra,26766,8793
O06289,C213,P115,2025-04-21,4,Debit Card,Furniture Item 115,Furniture,32404,23401,SCustomer213,Female,58,Mumbai,Maharashtra,129616,36012
O06290,C332,P077,2025-10-05,5,Credit Card,Fashion Item 77,Fashion,5906,4559,SCustomer332,Female,35,Mumbai,Maharashtra,29530,6735
O06291,C462,P158,2025-05-05,4,Net Banking,Furniture Item 158,Furniture,56082,41221,ACustomer462,Male,37,Kochi,Kerala,224328,59444
O06292,C159,P162,2025-10-26,1,UPI,Home Appliance Item 162,Home Appliance,25628,20585,ACustomer159,Male,60,Mumbai,Maharashtra,25628,5043
O06293,C195,P132,2025-12-28,5,Net Banking,Books Item 132,Books,67107,48821,SCustomer195,Female,26,Hyderabad,Telangana,335535,91430
O06294,C355,P124,2025-01-04,1,Cash,Sports Item 124,Sports,22110,17577,ACustomer355,Male,49,Hyderabad,Telangana,22110,4533
O06295,C355,P145,2025-10-21,3,Net Banking,Home Appliance Item 145,Home Appliance,43573,32922,ACustomer355,Male,49,Hyderabad,Telangana,130719,31953
O06296,C435,P157,2025-11-24,3,Credit Card,Electronics Item 157,Electronics,49050,36784,SCustomer435,Female,44,Kochi,Kerala,147150,36798
O06297,C248,P168,2025-03-10,5,Net Banking,Sports Item 168,Sports,37694,25671,ACustomer248,Male,48,Mumbai,Maharashtra,188470,60115
O06298,C103,P005,2025-11-25,2,UPI,Fashion Item 5,Fashion,30939,22622,ACustomer103,Male,40,Mumbai,Maharashtra,61878,16634
O06299,C449,P131,2026-05-23,5,Debit Card,Furniture Item 131,Furniture,18358,13534,ACustomer449,Male,33,Chennai,Tamil Nadu,91790,24120
O06300,C212,P116,2025-04-22,1,Credit Card,Sports Item 116,Sports,65035,47042,ACustomer212,Male,36,Bengaluru,Karnataka,65035,17993
O06301,C084,P164,2025-07-14,1,Debit Card,Furniture Item 164,Furniture,24902,17513,SCustomer84,Female,33,Mumbai,Maharashtra,24902,7389
O06302,C298,P058,2026-01-19,1,UPI,Fashion Item 58,Fashion,26718,21504,SCustomer298,Female,27,Kochi,Kerala,26718,5214
O06303,C346,P079,2025-06-23,1,UPI,Fashion Item 79,Fashion,64533,47675,ACustomer346,Male,27,Kochi,Kerala,64533,16858
O06304,C281,P123,2025-07-26,3,Cash,Fashion Item 123,Fashion,2213,1554,SCustomer281,Female,27,Hyderabad,Telangana,6639,1977
O06305,C126,P080,2026-03-08,1,Credit Card,Sports Item 80,Sports,37723,26740,SCustomer126,Female,56,Bengaluru,Karnataka,37723,10983
O06306,C081,P028,2025-01-29,5,Net Banking,Sports Item 28,Sports,29717,22263,ACustomer81,Male,42,Kochi,Kerala,148585,37270
O06307,C367,P154,2025-05-31,4,Cash,Fashion Item 154,Fashion,46386,31245,ACustomer367,Male,36,Mumbai,Maharashtra,185544,60564
O06308,C020,P173,2025-06-15,4,Cash,Fashion Item 173,Fashion,3947,2674,SCustomer20,Female,57,Bengaluru,Karnataka,15788,5092
O06309,C412,P183,2025-12-24,5,Cash,Electronics Item 183,Electronics,27007,22387,ACustomer412,Male,48,Kochi,Kerala,135035,23100
O06310,C078,P137,2025-01-23,4,UPI,Furniture Item 137,Furniture,55425,37971,SCustomer78,Female,41,Hyderabad,Telangana,221700,69816
O06311,C253,P183,2026-04-26,2,Debit Card,Electronics Item 183,Electronics,27007,22387,ACustomer253,Male,28,Kochi,Kerala,54014,9240
O06312,C427,P179,2025-01-02,3,Net Banking,Sports Item 179,Sports,51819,37931,SCustomer427,Female,21,Bengaluru,Karnataka,155457,41664
O06313,C431,P010,2026-02-27,2,Debit Card,Home Appliance Item 10,Home Appliance,749,554,ACustomer431,Male,45,Mumbai,Maharashtra,1498,390
O06314,C253,P072,2026-06-13,5,Cash,Electronics Item 72,Electronics,57803,49703,ACustomer253,Male,28,Kochi,Kerala,289015,40500
O06315,C443,P178,2025-08-23,5,Credit Card,Furniture Item 178,Furniture,10135,7469,SCustomer443,Female,45,Mumbai,Maharashtra,50675,13330
O06316,C397,P030,2025-03-06,4,UPI,Sports Item 30,Sports,18788,14104,ACustomer397,Male,41,Mumbai,Maharashtra,75152,18736
O06317,C072,P116,2025-10-23,1,UPI,Sports Item 116,Sports,65035,47042,SCustomer72,Female,31,Chennai,Tamil Nadu,65035,17993
O06318,C418,P108,2026-02-27,1,Debit Card,Books Item 108,Books,46462,32448,ACustomer418,Male,39,Hyderabad,Telangana,46462,14014
O06319,C214,P178,2025-07-27,4,UPI,Furniture Item 178,Furniture,10135,7469,SCustomer214,Female,32,Hyderabad,Telangana,40540,10664
O06320,C263,P054,2025-01-07,1,Debit Card,Books Item 54,Books,4315,3170,SCustomer263,Female,47,Bengaluru,Karnataka,4315,1145
O06321,C445,P154,2025-11-05,2,Credit Card,Fashion Item 154,Fashion,46386,31245,ACustomer445,Male,52,Kochi,Kerala,92772,30282
O06322,C066,P143,2025-01-21,3,Credit Card,Books Item 143,Books,12783,10054,ACustomer66,Male,35,Mumbai,Maharashtra,38349,8187
O06323,C074,P070,2025-05-14,4,Cash,Furniture Item 70,Furniture,11582,8537,ACustomer74,Male,34,Mumbai,Maharashtra,46328,12180
O06324,C443,P038,2025-03-30,3,Cash,Books Item 38,Books,16684,13023,SCustomer443,Female,45,Mumbai,Maharashtra,50052,10983
O06325,C150,P041,2025-11-18,4,UPI,Electronics Item 41,Electronics,61536,45158,SCustomer150,Female,27,Bengaluru,Karnataka,246144,65512
O06326,C037,P195,2025-03-12,1,Debit Card,Electronics Item 195,Electronics,69848,48200,SCustomer37,Female,49,Mumbai,Maharashtra,69848,21648
